0,0,25.27,18.173
1,0,25.27,18.575
2,0,25.49,18.97
3,0,25.31,19.359
4,0,25.53,19.743
5,0,25.28,20.12
6,0,25.27,20.492
7,0,25.28,20.859
8,0,25.27,21.219
9,0.72,25.52,21.575
10,3.19,25.27,21.921
11,4.89,25.28,22.252
12,6.57,25.3,22.571
13,8.01,25.53,22.879
14,9.66,25.53,23.178
15,11.54,25.3,23.466
16,12.91,25.56,23.744
17,14.77,25.31,24.014
18,16.36,25.31,24.275
19,17.72,25.53,24.527
20,19.29,25.53,24.774
21,21.06,25.31,25.014
22,22.36,25.54,25.246
23,23.88,25.54,25.473
24,25.39,25.54,25.696
25,27.1,25.32,25.913
26,28.59,25.31,26.125
27,30,25.36,26.332
28,31.27,25.54,26.537
29,32.67,25.57,26.739
30,34.33,25.33,26.939
31,35.27,25.81,27.135
32,36.9,25.57,27.331
33,38.28,25.57,27.525
34,39.63,25.58,27.717
35,40.76,25.81,27.909
36,42.32,25.6,28.101
37,43.67,25.57,28.292
38,44.97,25.58,28.483
39,46.29,25.57,28.674
40,47.57,25.58,28.867
41,48.62,25.81,29.061
42,49.88,25.82,29.257
43,51.33,25.62,29.455
44,52.6,25.6,29.654
45,53.59,25.83,29.855
46,54.81,25.83,30.06
47,56,25.84,30.268
48,57.21,25.83,30.479
49,58.34,25.88,30.693
50,59.33,26.07,30.911
51,60.48,26.08,31.134
52,61.65,26.07,31.361
53,62.77,26.08,31.592
54,63.17,26.81,31.828
55,64.31,26.79,32.071
56,65.16,27.05,32.319
57,66.28,27.02,32.573
58,67.33,27.06,32.833
59,67.72,27.75,33.097
60,68.55,27.98,33.37
61,69.38,28.2,33.65
62,69.46,29.18,33.936
63,70.03,29.64,34.232
64,70.1,30.59,34.535
65,70.88,30.83,34.849
66,71.17,31.54,35.169
67,71.42,32.29,35.498
68,72.87,31.83,35.835
69,72.92,32.75,36.177
70,73.67,32.97,36.528
71,73.65,33.95,36.886
72,74.15,34.4,37.254
73,74.84,34.65,37.63
74,74.35,36.07,38.013
75,74.09,37.25,38.408
76,74.53,37.73,38.813
77,74.72,38.44,39.227
78,74.66,39.39,39.648
79,74.1,40.84,40.08
80,75.2,40.62,40.523
81,74.91,41.78,40.97
82,75.05,42.5,41.427
83,74.96,43.45,41.893
84,74.83,44.41,42.367
85,74.73,45.35,42.851
86,73.89,47.02,43.344
87,74.22,47.51,43.849
88,74.54,48,44.36
89,74.88,48.47,44.877
90,74.72,49.42,45.401
91,75.02,49.91,45.934
92,74.13,51.59,46.472
93,74.17,52.32,47.023
94,74.22,53.03,47.58
95,74.26,53.75,48.144
96,73.83,54.94,48.715
97,73.85,55.65,49.295
98,74.34,55.91,49.882
99,74.59,56.39,50.473
100,74.11,57.58,51.07
101,74.35,58.06,51.676
102,74.57,58.56,52.286
103,74.07,59.75,52.903
104,74.03,60.49,53.528
105,73.53,61.68,54.159
106,74.9,60.99,54.798
107,74.41,62.16,55.437
108,74.82,62.41,56.084
109,74.78,63.12,56.736
110,75.19,63.36,57.393
111,75.82,63.38,58.054
112,76.48,63.37,58.719
113,76.37,64.12,59.386
114,76.78,64.33,60.06
115,76.66,65.08,60.738
116,77.31,65.05,61.422
117,77.9,65.08,62.109
118,77.54,66.04,62.8
119,77.43,66.75,63.498
120,77.54,67.24,64.202
121,78.13,67.24,64.911
122,77.98,67.98,65.623
123,78.33,68.21,66.342
124,78.65,68.46,67.064
125,78.74,68.94,67.791
126,79.3,68.94,68.523
127,79.63,69.17,69.257
128,80.4,68.96,69.996
129,79.75,70.15,70.737
130,80.04,70.4,71.486
131,80.11,70.87,72.24
132,80.39,71.12,72.999
133,80.92,71.12,73.761
134,80.73,71.83,74.527
135,80.03,73.05,75.299
136,80.53,73.07,76.08
137,80.32,73.78,76.863
138,79.62,74.98,77.652
139,79.38,75.72,78.449
140,78.66,76.93,79.251
141,78.91,77.17,80.062
142,78.43,78.14,80.875
143,79.13,77.91,81.695
144,78.86,78.66,82.516
145,79.12,78.86,83.342
146,78.58,79.87,84.171
147,78.82,80.1,85.006
148,78.26,81.11,85.844
149,78.28,81.54,86.688
150,77.02,83.25,87.536
151,76.73,83.99,88.393
152,76.44,84.71,89.255
153,76.89,84.7,90.12
154,75.61,86.41,90.987
155,75.77,86.68,91.862
156,75.22,87.65,92.739
157,75.11,88.17,93.621
158,74.62,89.08,94.506
159,74.53,89.58,95.395
160,73.48,91.03,96.287
161,73.15,91.76,97.186
162,73.56,91.75,98.088
163,71.5,94.21,98.989
164,71.91,94.19,99.902
165,72.04,94.45,100.81
166,71.45,95.42,101.73
167,70.61,96.64,102.64
168,69.99,97.64,103.56
169,69.63,98.37,104.49
170,69.01,99.35,105.41
171,68.18,100.55,106.34
172,67.81,101.28,107.28
173,67.45,101.99,108.21
174,66.57,103.23,109.15
175,65.93,104.22,110.09
176,65.55,104.95,111.03
177,64.66,106.18,111.98
178,63.3,107.88,112.92
179,62.89,108.62,113.88
180,62.02,109.83,114.83
181,62.08,110.1,115.79
182,61.21,111.29,116.74
183,61.01,111.81,117.7
184,59.15,114,118.65
185,58.97,114.49,119.61
186,57.56,116.21,120.57
