65,180.63,151.44,29.19,200,0.5,0.25,0.25,181.13
66,180.61,151.44,29.17,200,1.01,0.51,0.51,181.63
67,180.63,151.44,29.19,200,1.5,0.75,0.75,182.13
68,180.39,151.19,29.2,200,2.23,1.12,1.12,182.63
69,180.63,151.44,29.19,200,2.5,1.25,1.25,183.13
70,180.63,151.44,29.19,200,3,1.5,1.5,183.63
71,180.61,151.44,29.17,200,3.51,1.76,1.76,184.13
72,180.61,151.44,29.17,200,4.01,2.01,2.01,184.63
73,180.37,151.19,29.17,200,4.76,2.38,2.38,185.13
74,180.38,151.19,29.19,200,5.25,2.63,2.63,185.63
75,180.61,151.44,29.17,200,5.51,2.76,2.76,186.13
76,180.61,151.44,29.17,200,6.01,3.01,3.01,186.63
77,180.63,151.44,29.19,200,6.5,3.25,3.25,187.13
78,180.12,150.95,29.17,200,7.51,3.76,3.76,187.63
79,180.37,151.19,29.17,200,7.76,3.89,3.89,188.13
80,180.37,151.19,29.17,200,8.26,4.14,4.14,188.63
81,180.11,150.95,29.16,200,9.02,4.52,4.52,189.13
82,180.35,151.19,29.16,200,9.27,4.64,4.64,189.63
83,180.12,150.95,29.17,200,10.01,5.01,5.01,190.13
84,179.88,150.7,29.19,200,10.74,5.38,5.38,190.63
85,180.12,150.95,29.17,200,11.01,5.52,5.52,191.13
86,180.35,151.19,29.16,200,11.27,5.65,5.65,191.63
87,179.86,150.7,29.16,200,12.27,6.15,6.15,192.13
88,180.11,150.95,29.16,200,12.52,6.28,6.279999999999999,192.63
89,179.88,150.7,29.19,200,13.24,6.64,6.64,193.13
90,180.37,151.19,29.17,200,13.26,6.65,6.65,193.63
91,179.64,150.45,29.19,200,14.49,7.26,7.26,194.13
92,180.12,150.95,29.17,200,14.51,7.27,7.27,194.63
93,180.12,150.95,29.17,200,15.01,7.53,7.53,195.13
94,180.13,150.95,29.19,200,15.49,7.77,7.77,195.63
95,179.87,150.7,29.17,200,16.25,8.15,8.15,196.13
96,179.88,150.7,29.19,200,16.74,8.4,8.4,196.63
97,180.12,150.95,29.17,200,17.01,8.529999999999999,8.529999999999999,197.13
98,179.65,150.45,29.2,200,17.98,9.02,9.02,197.63
99,179.9,150.7,29.2,200,18.23,9.15,9.15,198.13
100,179.64,150.45,29.19,200,18.99,9.529999999999999,9.529999999999999,198.63
101,180.12,150.95,29.17,200,19.01,9.539999999999999,9.539999999999999,199.13
102,179.64,150.45,29.19,200,19.99,10.03,10.03,199.63
103,180.13,150.95,29.19,200,19.87,9.970000000000001,9.969999999999999,200
104,179.64,150.45,29.19,200,20.36,10.22,10.22,200
105,179.64,150.45,29.19,200,20.36,10.23,10.23,200
106,179.64,150.45,29.19,200,20.36,10.23,10.23,200
107,179.65,150.45,29.2,200,20.35,10.22,10.22,200
108,179.65,150.45,29.2,200,20.35,10.22,10.22,200
109,179.64,150.45,29.19,200,20.36,10.23,10.23,200
110,179.65,150.45,29.2,200,20.35,10.23,10.23,200
111,179.88,150.7,29.19,200,20.12,10.11,10.11,200
112,179.64,150.45,29.19,200,20.36,10.24,10.24,200
113,179.87,150.7,29.17,200,20.13,10.12,10.12,200
114,179.87,150.7,29.17,200,20.13,10.13,10.13,200
115,179.88,150.7,29.19,200,20.12,10.12,10.12,200
116,179.87,150.7,29.17,200,20.13,10.13,10.13,200
117,179.64,150.45,29.19,200,20.36,10.25,10.25,200
118,179.87,150.7,29.17,200,20.13,10.13,10.13,200
119,179.88,150.7,29.19,200,20.12,10.13,10.13,200
120,180.38,151.19,29.19,200,19.62,9.880000000000001,9.879999999999999,200
121,179.65,150.45,29.2,200,20.35,10.25,10.25,200
122,180.13,150.95,29.19,200,19.87,10.01,10.01,200
123,180.38,151.19,29.19,200,19.62,9.890000000000001,9.890000000000001,200
124,179.87,150.7,29.17,200,20.13,10.15,10.15,200
125,179.9,150.7,29.2,200,20.1,10.14,10.14,200
126,180.37,151.19,29.17,200,19.63,9.9,9.9,200
127,179.87,150.7,29.17,200,20.13,10.15,10.15,200
128,180.12,150.95,29.17,200,19.88,10.03,10.03,200
129,180.37,151.19,29.17,200,19.63,9.91,9.91,200
130,180.13,150.95,29.19,200,19.87,10.03,10.03,200
131,180.38,151.19,29.19,200,19.62,9.91,9.91,200
132,180.63,151.44,29.19,200,19.37,9.789999999999999,9.790000000000001,200
133,179.91,150.7,29.21,200,20.09,10.14,10.14,200
134,180.38,151.19,29.19,200,19.62,9.91,9.91,200
135,180.14,150.95,29.2,200,19.86,10.03,10.03,200
136,180.12,150.95,29.17,200,19.88,10.05,10.05,200
137,179.9,150.7,29.2,200,20.1,10.16,10.16,200
138,180.38,151.19,29.19,200,19.62,9.92,9.92,200
139,180.63,151.44,29.19,200,19.37,9.800000000000001,9.800000000000001,200
140,180.63,151.44,29.19,200,19.37,9.800000000000001,9.800000000000001,200
141,180.38,151.19,29.19,200,19.62,9.93,9.93,200
142,180.63,151.44,29.19,200,19.37,9.800000000000001,9.800000000000001,200
143,180.63,151.44,29.19,200,19.37,9.81,9.81,200
144,180.64,151.44,29.2,200,19.36,9.800000000000001,9.800000000000001,200
145,180.39,151.19,29.2,200,19.61,9.93,9.93,200
146,180.63,151.44,29.19,200,19.37,9.81,9.81,200
147,180.64,151.44,29.2,200,19.36,9.81,9.81,200
148,180.16,150.95,29.21,200,19.84,10.05,10.05,200
149,180.64,151.44,29.2,200,19.36,9.81,9.81,200
