0,0,0,0.7
1,0.8,0.0075298,0.21
2,1.6,0.030378,0.46
3,2.4,0.068908,0.47
4,3.2,0.12345,0.22
5,4,0.19429,-0.03
6,4.8,0.28169,-0.03
7,5.6,0.38589,-0.03
8,6.4,0.50709,-0.27
9,7.2,0.64545,0.21
10,8,0.80112,-0.26
11,8.8,0.97421,-0.05
12,9.6,1.1648,-0.01
13,10.4,1.373,-0.03
14,11.2,1.5987,0.25
15,12,1.8421,0.01
16,12.8,2.1031,0.23
17,13.6,2.3817,0.23
18,14.4,2.6778,0.49
19,15.2,2.9914,0.25
20,16,3.3223,0.49
21,16.8,3.6705,0.74
22,17.6,4.0358,0.99
23,18.4,4.4181,0.74
24,19.2,4.8172,0.51
25,20,5.233,0.74
26,20.8,5.6652,1.25
27,21.6,6.1137,1.26
28,22.4,6.5782,2.02
29,23.2,7.0586,2.04
30,24,7.5545,1.77
31,24.8,8.0658,1.52
32,25.6,8.5921,2.24
33,26.4,9.1333,2.5
34,27.2,9.689,2.5
35,28,10.259,2.73
36,28.8,10.843,2.79
37,29.6,11.441,3.24
38,30.4,12.052,3.24
39,31.2,12.676,4.73
40,32,13.313,4.22
41,32.8,13.962,4.71
42,33.6,14.624,5
43,34.4,15.297,5.48
44,35.2,15.982,5.47
45,36,16.678,5.47
46,36.8,17.385,6.22
47,37.6,18.102,6.47
48,38.4,18.83,7.7
49,39.2,19.567,7.23
50,40,20.315,8.45
51,40.8,21.071,8.2
52,41.6,21.836,8.95
53,42.4,22.61,9.69
54,43.2,23.393,10.41
55,44,24.183,11.17
56,44.8,24.981,11.17
57,45.6,25.786,11.68
58,46.4,26.598,12.41
59,47.2,27.418,13.41
60,48,28.243,13.17
61,48.8,29.075,14.39
62,49.6,29.913,14.89
63,50.4,30.756,15.63
64,51.2,31.604,16.63
65,52,32.458,17.1
66,52.8,33.316,17.61
67,53.6,34.179,18.84
68,54.4,35.046,19.14
69,55.2,35.917,19.85
70,56,36.792,21.11
71,56.8,37.67,21.4
72,57.6,38.551,21.89
73,58.4,39.436,23.1
74,59.2,40.323,24.09
75,60,41.213,24.85
76,60.8,42.105,25.63
77,61.6,42.999,26.57
78,62.4,43.895,27.09
79,63.2,44.793,28.04
80,64,45.692,29.05
81,64.8,46.593,29.77
82,65.6,47.495,30.8
83,66.4,48.397,31.54
84,67.2,49.301,32.51
85,68,50.205,33.5
86,68.8,51.11,34.97
87,69.6,52.015,35.52
88,70.4,52.92,36.47
89,71.2,53.825,37.71
90,72,54.73,38.46
91,72.8,55.635,39.68
92,73.6,56.539,40.92
93,74.4,57.443,41.66
94,75.2,58.347,42.41
95,76,59.249,43.9
96,76.8,60.151,44.9
97,77.6,61.052,45.63
98,78.4,61.952,46.86
99,79.2,62.851,48.12
100,80,63.749,49.34
101,80.8,64.646,50.59
102,81.6,65.541,51.31
103,82.4,66.435,52.8
104,83.2,67.327,53.29
105,84,68.218,54.53
106,84.8,69.107,56
107,85.6,69.995,57.23
108,86.4,70.881,58.71
109,87.2,71.765,59.21
110,88,72.648,60.69
111,88.8,73.528,61.68
112,89.6,74.407,62.94
113,90.4,75.285,64.16
114,91.2,76.16,65.38
115,92,77.033,66.6
116,92.8,77.905,67.59
117,93.6,78.774,69.06
118,94.4,79.642,70.8
119,95.2,80.508,71.29
120,96,81.371,72.73
121,96.8,82.233,74.46
122,97.6,83.093,75.2
123,98.4,83.951,76.67
124,99.2,84.807,78.41
125,100,85.661,79.13
126,100.8,86.513,80.36
127,101.6,87.363,81.59
128,102.4,88.211,82.82
129,103.2,89.057,83.81
130,104,89.902,85.29
131,104.8,90.745,87.51
132,105.6,91.585,88.01
133,106.4,92.424,89.7
134,107.2,93.261,90.71
135,108,94.097,91.91
136,108.8,94.93,93.16
137,109.6,95.762,94.36
138,110.4,96.593,95.62
139,111.2,97.421,96.54
140,112,98.248,98.03
141,112.8,99.073,99.31
142,113.6,99.897,100.76
143,114.4,100.72,101.75
144,115.2,101.54,103.22
145,116,102.36,104.42
146,116.8,103.18,105.68
147,117.6,103.99,106.86
148,118.4,104.81,108.07
149,119.2,105.62,109.53
150,120,106.43,110.5
151,120.8,107.25,112.2
152,121.6,108.06,112.71
153,122.4,108.86,113.92
154,123.2,109.67,114.89
155,124,110.48,116.12
156,124.8,111.28,117.07
157,125.6,112.09,118.56
158,126.4,112.89,119.76
159,127.2,113.69,120.02
160,128,114.49,121.23
161,128.8,115.29,122.7
162,129.6,116.09,123.43
163,130.4,116.89,124.42
164,131.2,117.69,125.59
165,132,118.49,126.57
166,132.8,119.28,127.54
167,133.6,120.08,128.26
168,134.4,120.87,129
169,135.2,121.67,129.97
170,136,122.46,131.41
171,136.8,123.26,132.11
172,137.6,124.05,133.09
173,138.4,124.84,134.05
174,139.2,125.63,134.78
175,140,126.42,135.75
176,140.8,127.21,136.47
177,141.6,128,137.43
178,142.4,128.79,138.87
179,143.2,129.58,138.89
180,144,130.37,139.84
181,144.8,131.16,140.57
182,145.6,131.95,141.58
183,146.4,132.74,142.49
184,147.2,133.53,142.99
185,148,134.31,143.92
186,148.8,135.1,144.67
187,149.6,135.89,145.15
188,150.4,136.68,146.11
189,151.2,137.46,146.84
190,152,138.25,147.55
191,152.8,139.04,148.28
192,153.6,139.83,148.75
193,154.4,140.61,149.5
194,155.2,141.4,150.2
195,156,142.19,150.91
196,156.8,142.97,151.38
197,157.6,143.76,152.1
198,158.4,144.55,152.83
199,159.2,145.34,153.32
200,160,146.12,154.76
201,160.8,146.91,154.76
202,161.6,147.7,155.48
203,162.4,148.48,155.94
204,163.2,149.27,156.67
205,164,150.06,157.38
206,164.8,150.85,157.86
207,165.6,151.64,158.1
208,166.4,152.42,159.31
209,167.2,153.21,159.3
210,168,154,160.27
211,168.8,154.79,160.27
212,169.6,155.58,161.48
213,170.4,156.37,161.69
214,171.2,157.15,162.26
215,172,157.94,162.7
216,172.8,158.73,163.4
217,173.6,159.52,163.63
218,174.4,160.31,164.15
219,175.2,161.1,164.82
220,176,161.89,165.57
221,176.8,162.68,166.03
222,177.6,163.47,166.76
223,178.4,164.26,167
224,179.2,165.06,167.94
225,180,165.85,168.18
226,180.8,166.64,169.14
227,181.6,167.43,169.13
228,182.4,168.22,169.86
229,183.2,169.01,170.57
230,184,169.81,171.05
231,184.8,170.6,171.77
232,185.6,171.39,172.24
233,186.4,172.18,173.46
234,187.2,172.98,173.7
235,188,173.77,173.73
236,188.8,174.56,174.4
237,189.6,175.36,175.58
238,190.4,176.15,175.62
239,191.2,176.95,176.56
240,192,177.74,176.8
241,192.8,178.54,177.74
242,193.6,179.33,178
243,194.4,180.12,178.47
244,195.2,180.92,179.23
245,196,181.72,179.9
246,196.8,182.51,180.63
247,197.6,183.31,181.11
248,198.4,184.1,181.84
249,199.2,184.9,182.31
250,200,185.69,183.28
251,200.8,186.49,183.75
252,201.6,187.29,183.99
253,202.4,188.08,185.2
254,203.2,188.88,185.43
255,204,189.68,186.15
256,204.8,190.48,187.1
257,205.6,191.27,187.58
258,206.4,192.07,189.27
259,207.2,192.87,189.24
260,208,193.67,189.74
261,208.8,194.46,190.43
262,209.6,195.26,191.17
263,210.4,196.06,191.65
264,211.2,196.86,192.59
265,212,197.66,193.3
266,212.8,198.45,194.02
267,213.6,199.25,194.74
268,214.4,200.05,195.46
269,215.2,200.85,196.15
270,216,201.65,197.11
271,216.8,202.45,198.29
272,217.6,203.25,198.29
273,218.4,204.05,199.25
274,219.2,204.85,200.2
275,220,205.65,200.68
276,220.8,206.44,201.63
277,221.6,207.24,202.34
278,222.4,208.04,203.29
279,223.2,208.84,204.03
280,224,209.64,204.95
281,224.8,210.44,205.9
282,225.6,211.24,206.83
283,226.4,212.04,208.02
284,227.2,212.84,208.74
285,228,213.64,209.69
286,228.8,214.44,210.17
287,229.6,215.24,211.35
288,230.4,216.04,211.81
289,231.2,216.84,213.02
290,232,217.64,213.25
291,232.8,218.44,214.19
292,233.6,219.24,215.15
293,234.4,220.04,215.84
294,235.2,220.84,216.84
295,236,221.64,217.73
296,236.8,222.44,218.98
297,237.6,223.24,219.4
298,238.4,224.04,220.42
299,239.2,224.84,221.09
300,240,225.64,222.03
301,240.8,226.44,223.44
302,241.6,227.24,223.7
303,242.4,228.04,224.62
304,243.2,228.84,225.61
305,244,229.64,226.75
306,244.8,230.44,227.24
307,245.6,231.24,228.4
308,246.4,232.04,229.13
309,247.2,232.84,230.06
310,248,233.64,231
311,248.8,234.44,231.71
312,249.6,235.24,232.65
313,250.4,236.04,233.59
314,251.2,236.84,234.78
315,252,237.64,235.49
316,252.8,238.44,236.2
317,253.6,239.24,237.14
318,254.4,240.04,238.35
319,255.2,240.84,239.28
320,256,241.64,239.99
321,256.8,242.44,241.17
322,257.6,243.24,241.65
323,258.4,244.04,242.6
324,259.2,244.84,243.53
325,260,245.64,244.46
326,260.8,246.44,245.18
327,261.6,247.24,246.37
328,262.4,248.04,247.31
329,263.2,248.84,248.26
330,264,249.64,249.21
331,264.8,250.44,250.61
332,265.6,251.24,252.04
333,266.4,252.04,251.61
334,267.2,252.84,252.77
335,268,253.64,253.48
336,268.8,254.44,254.41
337,269.6,255.24,255.12
338,270.4,256.04,256.32
339,271.2,256.84,257.01
340,272,257.64,257.96
341,272.8,258.44,258.66
342,273.6,259.24,259.85
343,274.4,260.04,260.31
344,275.2,260.83,261.49
345,276,261.63,262.44
346,276.8,262.43,263.15
347,277.6,263.23,263.85
348,278.4,264.03,264.83
349,279.2,264.83,265.76
350,280,265.63,266.23
351,280.8,266.43,267.4
352,281.6,267.23,268.1
353,282.4,268.03,269.05
354,283.2,268.83,270.01
355,284,269.63,271.17
356,284.8,270.43,271.65
357,285.6,271.22,272.39
358,286.4,272.02,273.3
359,287.2,272.82,274.24
360,288,273.62,275.19
361,288.8,274.42,275.89
362,289.6,275.22,276.84
363,290.4,276.02,278.24
364,291.2,276.82,278.47
365,292,277.62,278.94
366,292.8,278.42,280.11
367,293.6,279.22,281.07
368,294.4,280.01,281.77
369,295.2,280.81,282.7
370,296,281.61,283.65
371,296.8,282.41,284.36
372,297.6,283.21,284.81
373,298.4,284.01,286.47
374,299.2,284.81,286.22
375,300,285.61,286.9
376,300.8,286.41,288.09
377,301.6,287.2,288.54
378,302.4,288,289.53
379,303.2,288.8,290.2
380,304,289.6,290.93
381,304.8,290.4,291.61
382,305.6,291.2,292.6
383,306.4,292,293.29
384,307.2,292.8,293.99
385,308,293.59,295.11
386,308.8,294.39,295.39
387,309.6,295.19,296.29
388,310.4,295.99,297.02
389,311.2,296.79,297.7
390,312,297.59,298.66
391,312.8,298.39,299.12
392,313.6,299.19,300.05
393,314.4,299.98,300.29
394,315.2,300.78,301.45
395,316,301.58,302.19
396,316.8,302.38,302.86
397,317.6,303.18,303.56
398,318.4,303.98,304.26
399,319.2,304.78,304.97
400,320,305.58,307.1
401,320.8,306.37,306.61
402,321.6,307.17,307.79
403,322.4,307.97,308.26
404,323.2,308.77,308.72
405,324,309.57,309.65
406,324.8,310.37,310.12
407,325.6,311.17,311.06
408,326.4,311.97,311.75
409,327.2,312.76,312.69
410,328,313.56,312.92
411,328.8,314.36,314.1
412,329.6,315.16,314.81
413,330.4,315.96,315.51
414,331.2,316.76,316.45
415,332,317.56,316.91
416,332.8,318.36,317.83
417,333.6,319.15,318.31
418,334.4,319.95,319.28
419,335.2,320.75,319.73
420,336,321.55,320.41
421,336.8,322.35,321.36
422,337.6,323.15,322.52
423,338.4,323.95,322.77
424,339.2,324.75,324.16
425,340,325.54,324.64
426,340.8,326.34,325.34
427,341.6,327.14,326.04
428,342.4,327.94,326.75
429,343.2,328.74,327.45
430,344,329.54,328.41
431,344.8,330.34,329.31
432,345.6,331.14,330.01
433,346.4,331.93,330.47
434,347.2,332.73,331.41
435,348,333.53,332.11
436,348.8,334.33,333.03
437,349.6,335.13,333.75
438,350.4,335.93,334.44
439,351.2,336.73,335.39
440,352,337.53,335.86
441,352.8,338.32,336.79
442,353.6,339.12,337.26
443,354.4,339.92,338.21
444,355.2,340.72,339.15
445,356,341.52,339.63
446,356.8,342.32,341.03
447,357.6,343.12,341.96
448,358.4,343.92,342.19
449,359.2,344.72,342.89
450,360,345.51,343.58
451,360.8,346.31,344.52
452,361.6,347.11,345.46
453,362.4,347.91,346.18
454,363.2,348.71,346.87
455,364,349.51,348.28
456,364.8,350.31,348.51
457,365.6,351.11,349.68
458,366.4,351.9,350.16
459,367.2,352.7,350.87
460,368,353.5,352.04
461,368.8,354.3,352.52
462,369.6,355.1,353.69
463,370.4,355.9,354.16
464,371.2,356.7,355.82
465,372,357.5,355.78
466,372.8,358.3,357.45
467,373.6,359.09,357.92
468,374.4,359.89,358.38
469,375.2,360.69,358.83
470,376,361.49,360.5
471,376.8,362.29,360.49
472,377.6,363.09,361.67
473,378.4,363.89,362.12
474,379.2,364.69,363.33
475,380,365.49,363.78
476,380.8,366.28,364.73
477,381.6,367.08,365.43
478,382.4,367.88,366.15
479,383.2,368.68,366.83
480,384,369.48,368.02
481,384.8,370.28,368.49
482,385.6,371.08,369.64
483,386.4,371.88,370.1
484,387.2,372.68,371.01
485,388,373.47,371.95
486,388.8,374.27,372.93
487,389.6,375.07,373.37
488,390.4,375.87,374.08
489,391.2,376.67,375.25
490,392,377.47,375.49
491,392.8,378.27,376.91
492,393.6,379.07,377.6
493,394.4,379.87,378.3
494,395.2,380.66,379.03
495,396,381.46,379.95
496,396.8,382.26,380.64
497,397.6,383.06,381.82
498,398.4,383.86,382.51
499,399.2,384.66,383.23
500,400,385.46,384.17
501,400.8,386.26,384.87
502,401.6,387.06,386.27
503,402.4,387.85,386.52
504,403.2,388.65,387.45
505,404,389.45,388.42
506,404.8,390.25,388.89
507,405.6,391.05,389.81
508,406.4,391.85,391.45
509,407.2,392.65,391.92
510,408,393.45,392.39
511,408.8,394.25,393.56
512,409.6,395.05,394.27
513,410.4,395.84,394.97
514,411.2,396.64,395.45
515,412,397.44,396.62
516,412.8,398.24,397.34
517,413.6,399.04,398.28
518,414.4,399.84,399.2
519,415.2,400.64,399.69
520,416,401.44,400.4
521,416.8,402.24,401.09
522,417.6,403.03,402.02
523,418.4,403.83,402.74
524,419.2,404.63,403.69
525,420,405.43,404.39
526,420.8,406.23,405.32
527,421.6,407.03,406.01
528,422.4,407.83,406.73
529,423.2,408.63,407.68
530,424,409.43,408.38
531,424.8,410.22,409.31
532,425.6,411.02,410.24
533,426.4,411.82,410.49
534,427.2,412.62,411.68
535,428,413.42,412.35
536,428.8,414.22,413.54
537,429.6,415.02,414
538,430.4,415.82,414.7
539,431.2,416.62,415.64
540,432,417.42,416.34
541,432.8,418.21,416.81
542,433.6,419.01,417.98
543,434.4,419.81,418.69
544,435.2,420.61,419.61
545,436,421.41,420.32
546,436.8,422.21,421.27
547,437.6,423.01,421.73
548,438.4,423.81,422.95
549,439.2,424.61,423.62
550,440,425.4,424.32
551,440.8,426.2,425.06
552,441.6,427,425.96
553,442.4,427.8,426.9
554,443.2,428.6,427.61
555,444,429.4,428.34
556,444.8,430.2,429.5
557,445.6,431,429.97
558,446.4,431.8,430.91
559,447.2,432.59,431.86
560,448,433.39,432.83
561,448.8,434.19,433.52
562,449.6,434.99,434.25
563,450.4,435.79,434.97
564,451.2,436.59,435.7
565,452,437.39,436.36
566,452.8,438.19,437.79
567,453.6,438.99,438.02
568,454.4,439.79,438.73
569,455.2,440.58,439.18
570,456,441.38,440.38
571,456.8,442.18,440.83
572,457.6,442.98,441.81
573,458.4,443.78,442.49
574,459.2,444.58,442.98
575,460,445.38,443.67
576,460.8,446.18,444.38
577,461.6,446.98,445.56
578,462.4,447.77,446.26
579,463.2,448.57,446.95
580,464,449.37,447.91
581,464.8,450.17,448.6
582,465.6,450.97,449.54
583,466.4,451.77,450.25
584,467.2,452.57,450.95
585,468,453.37,451.88
586,468.8,454.17,452.82
587,469.6,454.97,453.29
588,470.4,455.76,454.24
589,471.2,456.56,454.93
590,472,457.36,455.65
591,472.8,458.16,457.51
592,473.6,458.96,457.53
593,474.4,459.76,458.24
594,475.2,460.56,458.96
595,476,461.36,459.65
596,476.8,462.16,460.59
597,477.6,462.95,461.08
598,478.4,463.75,462.48
599,479.2,464.55,462.73
600,480,465.35,463.43
601,480.8,466.15,464.6
602,481.6,466.95,465.32
603,482.4,467.75,465.77
604,483.2,468.55,467.19
605,484,469.35,467.65
606,484.8,470.14,468.36
607,485.6,470.94,469.07
608,486.4,471.74,470.02
609,487.2,472.54,470.72
610,488,473.34,471.65
611,488.8,474.14,472.36
612,489.6,474.94,473.31
613,490.4,475.74,474.31
614,491.2,476.54,474.73
615,492,477.34,475.44
616,492.8,478.13,476.39
617,493.6,478.93,477.11
618,494.4,479.73,477.8
619,495.2,480.53,478.79
620,496,481.33,479.72
621,496.8,482.13,480.42
622,497.6,482.93,481.12
623,498.4,483.73,481.61
624,499.2,484.53,482.78
625,500,485.32,484.19
626,500.8,486.12,484.19
627,501.6,486.92,484.91
628,502.4,487.72,486.09
629,503.2,488.52,486.8
630,504,489.32,487.51
631,504.8,490.12,488.23
632,505.6,490.92,488.94
633,506.4,491.72,490.33
634,507.2,492.52,490.6
635,508,493.31,491.75
636,508.8,494.11,492.96
637,509.6,494.91,492.95
638,510.4,495.71,493.66
639,511.2,496.51,494.84
640,512,497.31,495.34
641,512.8,498.11,496.28
642,513.6,498.91,496.99
643,514.4,499.71,497.7
644,515.2,500.51,498.89
645,516,501.3,499.59
646,516.8,502.1,500.34
647,517.6,502.9,501.5
648,518.4,503.7,501.97
