1549,377.97,349.6,28.37,800,12.05,46.71,46.71,390.02,42.16,4.54
1550,378.45,350.08,28.37,800,12.37,47.85,47.85,390.82,43.3,4.56
1551,379.43,351.03,28.4,800,12.19,47.24,47.24,391.62,42.67,4.57
1552,379.67,351.27,28.4,800,12.75,49.22,49.22000000000001,392.42,44.63,4.58
1553,380.12,351.75,28.37,800,13.1,50.45,50.45,393.22,45.86,4.59
1554,380.59,352.22,28.37,800,13.43,51.6,51.6,394.02,46.99,4.61
1555,381.1,352.7,28.4,800,13.72,52.65,52.65,394.82,48.03,4.62
1556,381.81,353.42,28.4,800,13.81,52.97,52.96999999999999,395.62,48.33,4.63
1557,383.01,354.61,28.41,800,13.41,51.57,51.57000000000001,396.42,46.92,4.65
1558,383.21,354.84,28.37,800,14.01,53.68,53.68000000000001,397.22,49.02,4.66
1559,384.19,355.8,28.4,800,13.83,53.07,53.06999999999999,398.02,48.4,4.68
1560,384.4,356.03,28.37,800,14.42,55.14,55.14,398.82,50.46,4.69
1561,385.39,356.99,28.41,800,14.22,54.49,54.49,399.62,49.79,4.7
1562,385.65,357.22,28.42,800,14.77,56.43,56.43,400.42,51.71,4.72
1563,386.1,357.7,28.4,800,15.12,57.67,57.67,401.22,52.93,4.73
1564,386.57,358.18,28.4,800,15.45,58.82,58.81999999999999,402.02,54.07,4.75
1565,387.03,358.65,28.38,800,15.79,60.01,60.01,402.82,55.25,4.76
1566,387.3,358.89,28.41,800,16.32,61.9,61.9,403.62,57.12,4.78
1567,388.49,360.08,28.41,800,15.93,60.56,60.56,404.42,55.76,4.8
1568,388.96,360.56,28.41,800,16.26,61.71,61.71,405.22,56.9,4.81
1569,389.69,361.27,28.42,800,16.33,61.98,61.98,406.02,57.15,4.83
1570,389.66,361.27,28.4,800,17.16,64.89,64.89,406.82,60.05,4.85
1571,390.64,362.22,28.42,800,16.98,64.29000000000001,64.29000000000001,407.62,59.43,4.86
1572,391.35,362.93,28.42,800,17.07,64.61,64.61,408.42,59.73,4.88
1573,391.83,363.41,28.42,800,17.39,65.76000000000001,65.75999999999999,409.22,60.87,4.9
