76,28.06,3.46,24.6,500,0.8,2.8,2.8,28.86
77,27.83,3.22,24.61,500,1.82,6.38,6.38,29.66
78,28.06,3.46,24.6,500,2.4,8.4,8.4,30.46
79,28.06,3.46,24.6,500,3.2,11.21,11.21,31.26
80,28.06,3.46,24.6,500,4,14.01,14.01,32.06
81,27.83,3.22,24.61,500,5.02,17.6,17.6,32.86
82,28.31,3.7,24.61,500,5.35,18.75,18.75,33.66
83,28.06,3.46,24.6,500,6.4,22.43,22.43,34.46
84,28.07,3.46,24.61,500,7.19,25.19,25.19,35.26
85,27.85,3.22,24.62,500,8.210000000000001,28.78,28.78,36.06
86,27.85,3.22,24.62,500,9.01,31.59,31.59,36.86
87,28.31,3.7,24.61,500,9.35,32.8,32.8,37.66
88,28.07,3.46,24.61,500,10.39,36.44,36.44,38.46
89,28.07,3.46,24.61,500,11.19,39.25,39.25,39.26
90,27.85,3.22,24.62,500,12.21,42.84,42.84,40.06
91,28.07,3.46,24.61,500,12.79,44.88,44.88,40.86
92,28.1,3.46,24.64,500,13.56,47.6,47.59999999999999,41.66
93,28.33,3.7,24.64,500,14.12,49.59,49.59,42.46
94,28.1,3.46,24.64,500,15.16,53.24,53.23999999999999,43.26
95,28.34,3.7,24.65,500,15.71,55.18,55.17999999999999,44.06
96,28.1,3.46,24.64,500,16.76,58.88,58.88,44.86
97,27.86,3.22,24.64,500,17.8,62.52,62.52,45.66
98,28.33,3.7,24.64,500,18.12,63.69,63.69,46.46
99,28.8,4.17,24.64,500,18.45,64.86,64.86,47.26
100,29.04,4.4,24.64,500,19.02,66.86,66.86,48.06
101,29.32,4.64,24.67,500,19.54,68.72,68.72,48.86
102,29.51,4.88,24.64,500,20.14,70.84999999999999,70.85000000000001,49.66
103,29.53,4.88,24.65,500,20.93,73.63,73.63,50.46
104,30,5.35,24.65,500,21.26,74.8,74.8,51.26
105,30.01,5.35,24.66,500,22.05,77.58,77.58,52.06
106,30.02,5.35,24.67,500,22.83,80.36,80.36,52.86
107,30.02,5.35,24.67,500,23.63,83.19,83.19,53.66
108,30.29,5.59,24.7,500,24.17,85.09999999999999,85.09999999999999,54.46
109,30.97,6.3,24.67,500,24.29,85.54000000000001,85.54000000000001,55.26
110,30.97,6.3,24.67,500,25.09,88.37,88.37,56.06
111,30.94,6.3,24.65,500,25.91,91.29000000000001,91.29000000000001,56.86
112,31.19,6.53,24.66,500,26.46,93.25,93.25,57.66
113,31.65,7.01,24.65,500,26.8,94.47,94.47,58.46
114,31.44,6.77,24.67,500,27.81,98.04000000000001,98.04000000000001,59.26
115,31.89,7.24,24.65,500,28.17,99.3,99.3,60.06
116,32.15,7.48,24.67,500,28.7,101.22,100,60.86
117,31.93,7.24,24.69,500,29.73,104.84,100,61.66
118,32.85,8.19,24.66,500,29.61,104.45,100,62.46
119,33.11,8.43,24.69,500,30.14,106.37,100,63.26
120,32.86,8.19,24.67,500,31.19,110.08,100,64.06
121,33.57,8.9,24.67,500,31.28,110.43,100,64.86
122,34.3,9.609999999999999,24.69,500,31.36,110.73,100,65.66
123,35.25,10.56,24.69,500,31.21,110.25,100,66.45999999999999
124,35.48,10.79,24.69,500,31.77,112.26,100,67.26000000000001
125,35.71,11.03,24.67,500,32.35,114.32,100,68.06
126,35.47,10.79,24.67,500,33.39,117.98,100,68.86
127,35.96,11.27,24.69,500,33.7,119.12,100,69.66
128,36.67,11.98,24.69,500,33.79,119.47,100,70.45999999999999
129,37.6,12.93,24.67,500,33.65,119.03,100,71.26000000000001
130,38.11,13.4,24.7,500,33.95,120.12,100,72.06
131,38.82,14.12,24.7,500,34.04,120.47,100,72.86
132,39.06,14.35,24.7,500,34.6,122.48,100,73.66
133,39.53,14.83,24.7,500,34.93,123.66,100,74.45999999999999
134,39.78,15.07,24.71,500,35.48,125.62,100,75.26000000000001
135,40.26,15.54,24.71,500,35.8,126.8,100,76.06
136,40.73,16.02,24.71,500,36.13,127.98,100,76.86
137,41.44,16.73,24.71,500,36.21,128.33,100,77.66
138,42.63,17.92,24.71,500,35.82,127.01,100,78.45999999999999
139,42.87,18.16,24.71,500,36.38,129.02,100,79.26000000000001
140,43.12,18.4,24.73,500,36.93,130.98,100,80.06
141,44.08,19.35,24.73,500,36.78,130.5,100,80.86
142,45.48,20.78,24.7,500,36.18,128.43,100,81.66
143,46.45,21.73,24.71,500,36.01,127.89,100,82.45999999999999
144,46.7,21.97,24.73,500,36.56,129.85,100,83.26000000000001
145,47.16,22.45,24.71,500,36.9,131.07,100,84.06
146,47.88,23.16,24.71,500,36.98,131.41,100,84.86
147,48.35,23.64,24.71,500,37.3,132.59,100,85.66
148,49.08,24.36,24.73,500,37.37,132.88,100,86.45999999999999
149,50.04,25.31,24.73,500,37.22,132.38,100,87.26000000000001
150,50.54,25.79,24.75,500,37.52,133.46,100,88.06
151,50.54,25.79,24.75,500,38.32,136.31,100,88.86
152,51.74,26.98,24.75,500,37.92,134.97,100,89.66
153,53.16,28.42,24.74,500,37.3,132.84,100,90.45999999999999
154,54.11,29.38,24.74,500,37.14,132.34,100,91.26000000000001
155,54.61,29.85,24.75,500,37.45,133.46,100,92.06
156,54.86,30.09,24.77,500,38,135.42,100,92.86
157,55.8,31.05,24.75,500,37.85,134.96,100,93.66
158,57,32.25,24.75,500,37.46,133.62,100,94.45999999999999
159,57.96,33.21,24.75,500,37.3,133.11,100,95.26000000000001
160,58.69,33.93,24.77,500,37.37,133.39,100,96.06
161,59.17,34.41,24.77,500,37.69,134.55,100,96.86
162,60.62,35.85,24.78,500,37.03,132.32,100,97.66
163,61.58,36.81,24.78,500,36.87,131.8,100,98.45999999999999
164,62.29,37.53,24.77,500,36.97,132.17,100,99.26000000000001
165,63.02,38.25,24.78,500,37.03,132.45,100,100.06
166,63.76,38.97,24.79,500,37.1,132.72,100,100.86
167,65.19,40.41,24.78,500,36.47,130.56,100,101.66
168,65.90000000000001,41.13,24.77,500,36.56,130.93,100,102.46
169,66.18000000000001,41.37,24.8,500,37.08,132.79,100,103.26
170,67.62,42.82,24.8,500,36.44,130.58,100,104.06
171,69.28,44.5,24.78,500,35.58,127.62,100,104.86
172,69.55,44.74,24.8,500,36.11,129.53,100,105.66
173,70.97,46.19,24.78,500,35.49,127.4,100,106.46
174,72.17,47.39,24.78,500,35.08,126.02,100,107.26
175,72.91,48.12,24.79,500,35.15,126.29,100,108.06
176,73.90000000000001,49.08,24.82,500,34.96,125.66,100,108.86
177,74.86,50.05,24.82,500,34.79,125.12,100,109.66
178,76.54000000000001,51.74,24.8,500,33.91,122.09,100,110.46
179,77.5,52.7,24.79,500,33.76,121.6,100,111.26
180,78.25,53.43,24.82,500,33.81,121.81,100,112.06
181,79.44,54.64,24.8,500,33.41,120.46,100,112.86
182,80.65000000000001,55.85,24.8,500,33,119.07,100,113.66
