   0, 2269
   1, 2269
   2, 2269
   3, 2269
   4, 2267
   5, 2269
   6, 2269
   7, 2269
   8, 2269
   9, 2278
  10, 2269
  11, 2268
  12, 2269
  13, 2269
  14, 2268
  15, 2269
  16, 2269
  17, 2269
  18, 2271
  19, 2269
  20, 2269
  21, 2270
  22, 2269
  23, 2270
  24, 2268
  25, 2268
  26, 2268
  27, 2271
  28, 2270
  29, 2269
  30, 2270
  31, 2269
  32, 2270
  33, 2269
  34, 2269
  35, 2269
  36, 2270
  37, 2269
  38, 2269
  39, 2269
  40, 2269
  41, 2270
  42, 2269
  43, 2269
  44, 2269
  45, 2270
  46, 2269
  47, 2269
  48, 2270
  49, 2270
  50, 2269
  51, 2269
  52, 2269
  53, 2269
  54, 2270
  55, 2269
  56, 2269
  57, 2270
  58, 2270
  59, 2269
  60, 2269
  61, 2268
  62, 2270
  63, 2269
  64, 2271
  65, 2269
  66, 2269
  67, 2270
  68, 2270
  69, 2270
  70, 2269
  71, 2268
  72, 2269
  73, 2269
  74, 2269
  75, 2269
  76, 2269
  77, 2269
  78, 2269
  79, 2269
  80, 2269
  81, 2269
  82, 2269
  83, 2268
  84, 2269
  85, 2269
  86, 2270
  87, 2269
  88, 2269
  89, 2270
  90, 2274
  91, 2269
  92, 2269
  93, 2270
  94, 2269
  95, 2270
  96, 2269
  97, 2269
  98, 2268
  99, 2284
 100, 2269
 101, 2269
 102, 2269
 103, 2269
 104, 2269
 105, 2269
 106, 2269
 107, 2269
 108, 2275
 109, 2270
 110, 2270
 111, 2269
 112, 2269
 113, 2269
 114, 2269
 115, 2270
 116, 2269
 117, 2271
 118, 2267
 119, 2270
 120, 2269
 121, 2269
 122, 2269
 123, 2270
 124, 2269
 125, 2269
 126, 2270
 127, 2270
 128, 2269
 129, 2269
 130, 2268
 131, 2270
 132, 2269
 133, 2269
 134, 2270
 135, 2269
 136, 2271
 137, 2270
 138, 2269
 139, 2269
 140, 2268
 141, 2269
 142, 2270
 143, 2270
