70,168.41,140.32,28.08,200,0.5,0.25,0.25,168.91
71,168.41,140.32,28.08,200,1,0.5,0.5,169.41
72,168.65,140.57,28.08,200,1.25,0.63,0.63,169.91
73,168.65,140.57,28.08,200,1.75,0.88,0.88,170.41
74,168.39,140.32,28.07,200,2.51,1.26,1.26,170.91
75,168.42,140.32,28.1,200,2.99,1.49,1.49,171.41
76,168.41,140.32,28.08,200,3.5,1.75,1.75,171.91
77,167.67,139.58,28.08,200,4.74,2.37,2.37,172.41
78,167.67,139.58,28.08,200,5.24,2.62,2.62,172.91
79,167.93,139.83,28.1,200,5.48,2.74,2.74,173.41
80,167.67,139.58,28.08,200,6.24,3.12,3.12,173.91
81,167.67,139.58,28.08,200,6.74,3.37,3.37,174.41
82,167.93,139.83,28.1,200,6.98,3.49,3.49,174.91
83,168.17,140.08,28.1,200,7.23,3.62,3.62,175.41
84,167.42,139.34,28.08,200,8.49,4.25,4.25,175.91
85,167.69,139.58,28.11,200,8.710000000000001,4.36,4.36,176.41
86,167.42,139.34,28.08,200,9.49,4.75,4.75,176.91
87,167.19,139.09,28.1,200,10.22,5.12,5.12,177.41
88,167.43,139.34,28.1,200,10.47,5.25,5.25,177.91
89,167.68,139.58,28.1,200,10.73,5.37,5.37,178.41
90,167.42,139.34,28.08,200,11.49,5.76,5.76,178.91
91,167.17,139.09,28.08,200,12.23,6.13,6.13,179.41
92,167.19,139.09,28.1,200,12.72,6.38,6.38,179.91
93,167.68,139.58,28.1,200,12.73,6.38,6.38,180.41
94,167.93,139.83,28.1,200,12.98,6.51,6.510000000000001,180.91
95,167.45,139.34,28.11,200,13.96,7,7.000000000000001,181.41
96,167.68,139.58,28.1,200,14.23,7.13,7.13,181.91
97,167.43,139.34,28.1,200,14.97,7.51,7.51,182.41
98,167.19,139.09,28.1,200,15.72,7.88,7.88,182.91
99,167.69,139.58,28.11,200,15.71,7.88,7.88,183.41
100,167.69,139.58,28.11,200,16.21,8.130000000000001,8.129999999999999,183.91
101,166.94,138.84,28.1,200,17.47,8.76,8.76,184.41
102,166.93,138.84,28.08,200,17.98,9.02,9.02,184.91
103,167.69,139.58,28.11,200,17.71,8.890000000000001,8.890000000000001,185.41
104,166.94,138.84,28.1,200,18.97,9.52,9.520000000000001,185.91
105,167.94,139.83,28.11,200,18.47,9.27,9.27,186.41
106,167.69,139.58,28.11,200,19.21,9.640000000000001,9.640000000000001,186.91
107,167.95,139.83,28.12,200,19.45,9.77,9.77,187.41
108,167.95,139.83,28.12,200,19.95,10.02,10.02,187.91
109,166.94,138.84,28.1,200,21.47,10.78,10.78,188.41
110,167.7,139.58,28.12,200,21.2,10.65,10.65,188.91
111,166.94,138.84,28.1,200,22.47,11.28,11.28,189.41
112,167.69,139.58,28.11,200,22.21,11.16,11.16,189.91
113,167.45,139.34,28.11,200,22.96,11.53,11.53,190.41
114,167.69,139.58,28.11,200,23.21,11.66,11.66,190.91
115,167.45,139.34,28.11,200,23.96,12.04,12.04,191.41
116,166.93,138.84,28.08,200,24.98,12.55,12.55,191.91
117,167.68,139.58,28.1,200,24.73,12.43,12.43,192.41
118,167.68,139.58,28.1,200,25.23,12.68,12.68,192.91
119,167.17,139.09,28.08,200,26.23,13.18,13.18,193.41
120,167.69,139.58,28.11,200,26.21,13.18,13.18,193.91
121,167.69,139.58,28.11,200,26.71,13.43,13.43,194.41
122,167.43,139.34,28.1,200,27.47,13.81,13.81,194.91
123,167.69,139.58,28.11,200,27.71,13.93,13.93,195.41
124,167.69,139.58,28.11,200,28.21,14.19,14.19,195.91
125,166.94,138.84,28.1,200,29.47,14.82,14.82,196.41
126,167.69,139.58,28.11,200,29.21,14.69,14.69,196.91
127,168.19,140.08,28.11,200,29.22,14.7,14.7,197.41
128,167.68,139.58,28.1,200,30.23,15.21,15.21,197.91
129,167.69,139.58,28.11,200,30.71,15.45,15.45,198.41
130,168.19,140.08,28.11,200,30.72,15.46,15.46,198.91
131,167.94,139.83,28.11,200,31.47,15.83,15.83,199.41
132,167.68,139.58,28.1,200,32.23,16.22,16.22,199.91
133,167.69,139.58,28.11,200,32.31,16.26,16.26,200
134,168.19,140.08,28.11,200,31.81,16.02,16.02,200
135,167.67,139.58,28.08,200,32.33,16.28,16.28,200
136,167.68,139.58,28.1,200,32.32,16.28,16.28,200
137,168.19,140.08,28.11,200,31.81,16.03,16.03,200
138,168.17,140.08,28.1,200,31.83,16.04,16.04,200
139,168.17,140.08,28.1,200,31.83,16.04,16.04,200
140,168.43,140.32,28.11,200,31.57,15.91,15.91,200
141,168.2,140.08,28.12,200,31.8,16.03,16.03,200
142,168.43,140.32,28.11,200,31.57,15.92,15.92,200
143,168.94,140.82,28.12,200,31.06,15.67,15.67,200
144,168.45,140.32,28.12,200,31.55,15.92,15.92,200
145,168.94,140.82,28.12,200,31.06,15.68,15.68,200
146,168.95,140.82,28.14,200,31.05,15.67,15.67,200
147,168.95,140.82,28.14,200,31.05,15.68,15.68,200
148,168.98,140.82,28.16,200,31.02,15.67,15.67,200
149,169.21,141.06,28.15,200,30.79,15.55,15.55,200
150,168.95,140.82,28.14,200,31.05,15.68,15.68,200
151,169.71,141.56,28.15,200,30.29,15.31,15.31,200
152,168.95,140.82,28.14,200,31.05,15.69,15.69,200
153,169.46,141.31,28.15,200,30.54,15.44,15.44,200
154,168.95,140.82,28.14,200,31.05,15.7,15.7,200
155,168.95,140.82,28.14,200,31.05,15.7,15.7,200
156,168.95,140.82,28.14,200,31.05,15.7,15.7,200
157,168.95,140.82,28.14,200,31.05,15.71,15.71,200
158,169.72,141.56,28.16,200,30.28,15.33,15.33,200
159,169.95,141.8,28.15,200,30.05,15.21,15.21,200
160,169.45,141.31,28.14,200,30.55,15.47,15.47,200
161,169.72,141.56,28.16,200,30.28,15.33,15.33,200
162,170.21,142.05,28.16,200,29.79,15.09,15.09,200
163,170.21,142.05,28.16,200,29.79,15.09,15.09,200
164,170.21,142.05,28.16,200,29.79,15.1,15.1,200
165,170.2,142.05,28.15,200,29.8,15.11,15.11,200
166,170.46,142.3,28.16,200,29.54,14.98,14.98,200
167,170.45,142.3,28.15,200,29.55,14.99,14.99,200
168,170.72,142.55,28.17,200,29.28,14.86,14.86,200
