0,2.08,289.79,303.03
1,6.55,289.31,301.89
2,8.49,289.56,300.8
3,13.06,289.05,299.74
4,14.96,289.31,298.73
5,18.62,289.07,297.75
6,21.47,289.05,296.82
7,23.47,289.28,295.93
8,26.27,289.28,295.08
9,29.13,289.27,294.26
10,31.94,289.27,293.49
11,34.79,289.26,292.76
12,37.69,289.23,292.06
13,40.46,289.25,291.41
14,44.17,288.99,290.8
15,45.27,289.48,290.24
16,48.99,289.22,289.71
17,51.76,289.23,289.22
18,53.76,289.46,288.78
19,56.57,289.46,288.37
20,58.58,289.7,288
21,62.25,289.45,287.67
22,65.07,289.45,287.39
23,67.03,289.7,287.15
24,68.99,289.94,286.95
25,70.95,290.19,286.78
26,72.92,290.43,286.65
27,75.74,290.43,286.55
28,78.51,290.45,286.5
29,79.67,290.92,286.49
30,83.35,290.68,286.51
31,85.31,290.92,286.58
32,89,290.68,286.68
33,90.11,291.17,286.83
34,90.45,291.88,287.01
35,94.09,291.64,287.22
36,94.34,292.38,287.47
37,96.31,292.62,287.76
38,99.09,292.64,288.07
39,100,293.11,288.43
40,100,293.82,288.82
41,100,293.82,289.23
42,100,294.31,289.67
43,100,294.56,290.13
44,100,294.79,290.61
45,100,295.28,291.12
46,100,295.76,291.65
47,100,296.48,292.2
48,100,296.72,292.77
49,100,297.7,293.36
50,100,298.19,293.98
51,100,298.67,294.61
52,100,298.68,295.26
53,100,299.4,295.93
54,100,300.39,296.62
55,100,300.39,297.32
56,100,301.61,298.05
57,100,302.12,298.79
58,100,302.84,299.54
59,100,303.58,300.32
60,100,304.57,301.11
61,100,304.57,301.91
62,100,305.54,302.73
63,100,306.27,303.57
64,100,306.74,304.42
65,100,307.72,305.28
66,100,308.22,306.16
67,100,309.44,307.05
68,100,310.41,307.96
69,100,310.66,308.88
70,100,311.65,309.81
71,100,312.61,310.75
72,100,313.37,311.71
73,100,314.33,312.67
74,100,315.07,313.65
75,100,316.04,314.64
76,100,317.25,315.64
77,100,317.73,316.65
78,100,318.71,317.67
79,100,319.68,318.7
80,100,320.65,319.75
81,100,321.85,320.8
82,100,322.58,321.86
83,100,323.8,322.93
84,100,325,324.01
85,100,325.72,325.09
86,100,326.69,326.19
87,100,327.89,327.3
88,100,328.62,328.41
89,100,329.58,329.53
90,100,330.75,330.66
91,100,331.71,331.8
92,100,332.92,332.94
93,100,333.88,334.09
94,100,335.07,335.25
95,100,336.03,336.41
96,100,337.22,337.59
97,100,338.41,338.77
98,100,339.37,339.95
99,100,340.81,341.14
100,100,341.54,342.34
101,100,343.2,343.54
102,100,344.16,344.75
103,99.44,345.14,345.97
104,96.48,346.79,347.18
105,95.94,347.75,348.39
106,94.57,348.95,349.6
107,92.36,350.39,350.8
108,90.95,351.6,352
109,90.42,352.56,353.19
110,89,353.77,354.38
111,88.52,354.72,355.57
112,86.27,356.17,356.76
113,86.62,356.87,357.93
114,83.49,358.57,359.11
115,82.17,359.76,360.27
116,79.92,361.21,361.43
117,79.4,362.16,362.57
118,77.2,363.6,363.72
119,75.74,364.82,364.84
120,74.47,365.99,365.96
121,73.95,366.94,367.08
122,72.59,368.14,368.18
123,71.23,369.33,369.28
124,70.05,370.48,370.37
125,68.55,371.71,371.45
126,67.33,372.86,372.52
127,65,374.33,373.58
128,64.44,375.3,374.62
129,63.22,376.45,375.66
130,61.72,377.68,376.69
131,60.46,378.85,377.7
132,59.11,380.04,378.7
133,57.8,381.22,379.7
134,56.44,382.41,380.68
135,55.83,383.39,381.64
136,53.69,384.8,382.6
137,52.39,385.98,383.55
138,51.08,387.16,384.48
139,48.9,388.59,385.39
140,49.12,389.33,386.29
141,46.99,390.74,387.19
142,46.47,391.69,388.06
143,45.91,392.65,388.93
144,43.69,394.09,389.79
145,44,394.81,390.63
146,41.82,396.23,391.46
147,41.31,397.18,392.28
148,40.79,398.13,393.08
149,39.45,399.32,393.88
150,38.98,400.26,394.66
151,37.59,401.46,395.43
152,37.08,402.41,396.19
153,34.91,403.83,396.94
154,36.05,404.3,397.67
155,34.71,405.49,398.39
156,34.2,406.44,399.1
157,33.69,407.39,399.81
158,33.18,408.33,400.5
159,31.84,409.52,401.18
160,31.38,410.45,401.85
161,31.7,411.17,402.5
162,31.28,412.09,403.15
163,29.98,413.26,403.8
164,30.31,413.97,404.43
165,29.84,414.9,405.05
166,29.34,415.85,405.66
167,29.7,416.55,406.26
168,29.29,417.47,406.86
169,29.61,418.18,407.45
170,29.1,419.13,408.04
171,28.64,420.06,408.61
172,28.97,420.77,409.18
173,29.24,421.49,409.74
174,29.57,422.2,410.3
175,29.11,423.13,410.85
176,30.21,423.62,411.4
177,30.54,424.33,411.94
178,29.99,425.29,412.48
179,30.32,426,413.02
180,30.6,426.72,413.55
181,30.14,427.65,414.07
182,30.47,428.36,414.59
183,31.62,428.83,415.11
184,32.78,429.31,415.63
185,32.28,430.25,416.15
186,32.6,430.96,416.66
187,32.89,431.68,417.17
188,34.13,432.13,417.68
189,34.46,432.84,418.19
190,33.92,433.79,418.7
191,35.07,434.27,419.21
192,36.18,434.75,419.72
193,34.86,435.93,420.23
194,36.8,436.18,420.73
195,37.96,436.65,421.24
196,38.29,437.36,421.75
197,39.45,437.83,422.27
198,39.78,438.54,422.79
199,39.29,439.48,423.3
200,41.27,439.72,423.82
201,40.78,440.66,424.34
202,41.94,441.14,424.86
203,43.1,441.61,425.39
204,44.26,442.08,425.92
205,43.77,443.02,426.45
206,45.75,443.26,426.99
207,46.09,443.97,427.53
208,47.21,444.45,428.08
209,47.59,445.15,428.63
210,47.92,445.85,429.19
211,49.04,446.34,429.75
212,48.6,447.27,430.31
213,50.54,447.52,430.87
214,51.71,447.99,431.45
215,52.04,448.69,432.03
216,53.16,449.18,432.61
217,53.5,449.89,433.21
218,53.84,450.59,433.8
219,54.18,451.3,434.4
220,56.22,451.52,435.01
221,56.56,452.23,435.62
222,56.99,452.91,436.24
223,58.25,453.35,436.87
224,58.59,454.06,437.5
225,58.93,454.77,438.14
226,60.1,455.24,438.79
227,60.45,455.94,439.44
228,60.79,456.65,440.1
229,61.96,457.12,440.76
230,62.3,457.83,441.43
231,63.47,458.3,442.11
232,63.82,459.01,442.79
233,63.34,459.95,443.48
234,63.68,460.65,444.18
235,64.85,461.12,444.87
236,66.02,461.59,445.58
237,64.72,462.77,446.29
238,65.85,463.25,447.01
239,67.84,463.49,447.73
240,67.28,464.46,448.46
241,68.49,464.91,449.2
242,67.93,465.88,449.95
243,69.14,466.34,450.69
244,68.58,467.3,451.45
