392,58.86,31.53,27.33,128,2373,0.5540,200.00,127.45,68.59,55.40,0.53,54.87
393,59.33,32.01,27.32,130,2372,0.5567,200.00,128.25,68.92,55.67,0.54,55.14
394,60.30,32.97,27.33,134,2373,0.5554,200.00,129.05,68.75,55.54,0.54,55.00
395,60.51,33.21,27.31,135,2371,0.5602,200.00,129.85,69.34,56.02,0.55,55.47
396,61.02,33.69,27.33,137,2373,0.5626,200.00,130.65,69.63,56.26,0.56,55.71
397,62.94,35.61,27.33,145,2373,0.5537,200.00,131.45,68.51,55.37,0.56,54.81
398,62.71,35.37,27.35,144,2374,0.5620,200.00,132.25,69.54,56.20,0.57,55.63
399,63.14,35.85,27.29,146,2370,0.5651,200.00,133.05,69.91,56.51,0.58,55.93
400,62.94,35.61,27.33,145,2373,0.5732,200.00,133.85,70.91,57.32,0.58,56.73
401,63.16,35.85,27.32,146,2372,0.5778,200.00,134.65,71.49,57.78,0.59,57.19
402,63.18,35.85,27.33,146,2373,0.5842,200.00,135.45,72.27,58.42,0.60,57.82
403,64.16,36.81,27.36,150,2375,0.5828,200.00,136.25,72.09,58.28,0.61,57.67
404,64.85,37.53,27.32,153,2372,0.5838,200.00,137.05,72.21,58.38,0.61,57.76
405,64.88,37.53,27.36,153,2375,0.5899,200.00,137.85,72.97,58.99,0.62,58.37
406,65.10,37.77,27.33,154,2373,0.5947,200.00,138.65,73.55,59.47,0.63,58.84
407,64.67,37.29,27.38,152,2377,0.6046,200.00,139.45,74.78,60.46,0.64,59.82
408,65.34,38.01,27.33,155,2373,0.6057,200.00,140.25,74.91,60.57,0.64,59.93
409,65.58,38.25,27.33,156,2373,0.6103,200.00,141.05,75.47,61.03,0.65,60.38
410,66.06,38.73,27.33,158,2373,0.6129,200.00,141.85,75.79,61.29,0.66,60.63
411,66.55,39.21,27.35,160,2374,0.6154,200.00,142.65,76.10,61.54,0.67,60.88
412,67.25,39.93,27.32,163,2372,0.6164,200.00,143.45,76.20,61.64,0.67,60.96
413,67.78,40.41,27.37,165,2376,0.6186,200.00,144.25,76.47,61.86,0.68,61.18
414,68.21,40.89,27.32,167,2372,0.6216,200.00,145.05,76.84,62.16,0.69,61.47
415,67.75,40.41,27.35,165,2374,0.6317,200.00,145.85,78.10,63.17,0.70,62.48
416,68.00,40.65,27.35,166,2374,0.6363,200.00,146.65,78.66,63.63,0.70,62.92
417,68.74,41.37,27.37,169,2376,0.6368,200.00,147.45,78.71,63.68,0.71,62.97
418,68.72,41.37,27.35,169,2374,0.6435,200.00,148.25,79.53,64.35,0.72,63.63
419,68.25,40.89,27.36,167,2375,0.6537,200.00,149.05,80.80,65.37,0.73,64.64
420,69.20,41.85,27.35,171,2374,0.6526,200.00,149.85,80.65,65.26,0.74,64.52
421,70.19,42.82,27.37,175,2376,0.6512,200.00,150.65,80.46,65.12,0.74,64.37
422,70.39,43.06,27.33,176,2373,0.6560,200.00,151.45,81.06,65.60,0.75,64.85
423,70.87,43.54,27.33,178,2373,0.6587,200.00,152.25,81.38,65.87,0.76,65.10
424,70.41,43.06,27.36,176,2375,0.6688,200.00,153.05,82.64,66.88,0.77,66.11
425,71.38,44.02,27.36,180,2375,0.6676,200.00,153.85,82.47,66.76,0.78,65.98
426,71.15,43.78,27.37,179,2376,0.6759,200.00,154.65,83.50,67.59,0.79,66.80
427,71.38,44.02,27.36,180,2375,0.6805,200.00,155.45,84.07,68.05,0.79,67.26
428,71.39,44.02,27.37,180,2376,0.6869,200.00,156.25,84.86,68.69,0.80,67.89
429,71.63,44.26,27.37,181,2376,0.6915,200.00,157.05,85.42,69.15,0.81,68.34
430,72.10,44.74,27.36,183,2375,0.6942,200.00,157.85,85.75,69.42,0.82,68.60
431,72.57,45.22,27.35,185,2374,0.6969,200.00,158.65,86.08,69.69,0.83,68.87
432,72.81,45.46,27.35,186,2374,0.7015,200.00,159.45,86.64,70.15,0.84,69.31
433,73.30,45.95,27.36,188,2375,0.7040,200.00,160.25,86.95,70.40,0.85,69.56
434,73.30,45.95,27.36,188,2375,0.7105,200.00,161.05,87.75,71.05,0.85,70.20
435,73.81,46.43,27.38,190,2377,0.7129,200.00,161.85,88.04,71.29,0.86,70.43
436,74.76,47.39,27.37,194,2376,0.7118,200.00,162.65,87.89,71.18,0.87,70.31
437,75.23,47.88,27.36,196,2375,0.7145,200.00,163.45,88.22,71.45,0.88,70.57
438,75.73,48.36,27.37,198,2376,0.7171,200.00,164.25,88.52,71.71,0.89,70.82
439,76.20,48.84,27.36,200,2375,0.7198,200.00,165.05,88.85,71.98,0.90,71.08
440,76.21,48.84,27.37,200,2376,0.7262,200.00,165.85,89.64,72.62,0.91,71.71
441,76.94,49.56,27.37,203,2376,0.7269,200.00,166.65,89.72,72.69,0.92,71.77
442,78.40,51.01,27.38,209,2377,0.7217,200.00,167.45,89.05,72.17,0.92,71.24
443,78.40,51.01,27.38,209,2377,0.7282,200.00,168.25,89.85,72.82,0.93,71.88
444,78.88,51.50,27.38,211,2377,0.7308,200.00,169.05,90.17,73.08,0.94,72.14
445,78.64,51.25,27.38,210,2377,0.7392,200.00,169.85,91.21,73.92,0.95,72.97
446,79.59,52.22,27.37,214,2376,0.7381,200.00,170.65,91.06,73.81,0.96,72.85
447,80.06,52.70,27.36,216,2375,0.7408,200.00,171.45,91.39,74.08,0.97,73.11
448,80.79,53.43,27.36,219,2375,0.7415,200.00,172.25,91.46,74.15,0.98,73.17
449,81.55,54.15,27.40,222,2378,0.7419,200.00,173.05,91.50,74.19,0.99,73.20
450,82.28,54.88,27.40,225,2378,0.7426,200.00,173.85,91.57,74.26,1.00,73.26
451,82.48,55.12,27.36,226,2375,0.7474,200.00,174.65,92.17,74.74,1.01,73.74
452,82.96,55.61,27.36,228,2375,0.7501,200.00,175.45,92.49,75.01,1.02,73.99
453,83.73,56.33,27.40,231,2378,0.7504,200.00,176.25,92.52,75.04,1.03,74.02
454,84.45,57.06,27.40,234,2378,0.7511,200.00,177.05,92.60,75.11,1.03,74.08
455,85.64,58.27,27.37,239,2376,0.7481,200.00,177.85,92.21,74.81,1.04,73.77
456,86.37,59.00,27.37,242,2376,0.7488,200.00,178.65,92.28,74.88,1.05,73.83
457,86.88,59.48,27.40,244,2378,0.7512,200.00,179.45,92.57,75.12,1.06,74.06
458,86.85,59.48,27.37,244,2376,0.7579,200.00,180.25,93.40,75.79,1.07,74.72
459,87.59,60.21,27.38,247,2377,0.7585,200.00,181.05,93.46,75.85,1.08,74.77
460,88.55,61.18,27.37,251,2376,0.7573,200.00,181.85,93.30,75.73,1.09,74.64
461,89.06,61.66,27.40,253,2378,0.7597,200.00,182.65,93.59,75.97,1.10,74.87
462,89.77,62.39,27.38,256,2377,0.7605,200.00,183.45,93.68,76.05,1.11,74.94
463,90.50,63.12,27.38,259,2377,0.7612,200.00,184.25,93.75,76.12,1.12,75.00
464,91.98,64.57,27.41,265,2379,0.7558,200.00,185.05,93.07,75.58,1.13,74.46
465,93.20,65.79,27.41,270,2379,0.7526,200.00,185.85,92.66,75.26,1.14,74.12
466,94.17,66.76,27.41,274,2379,0.7513,200.00,186.65,92.48,75.13,1.15,73.99
467,94.41,67.00,27.41,275,2379,0.7559,200.00,187.45,93.04,75.59,1.16,74.43
468,95.16,67.73,27.44,278,2381,0.7563,200.00,188.25,93.09,75.63,1.16,74.47
469,96.35,68.94,27.41,283,2379,0.7533,200.00,189.05,92.70,75.33,1.17,74.16
470,97.58,70.16,27.42,288,2380,0.7500,200.00,189.85,92.27,75.00,1.18,73.81
471,98.29,70.89,27.40,291,2378,0.7508,200.00,190.65,92.36,75.08,1.19,73.89
472,98.79,71.38,27.41,293,2379,0.7533,200.00,191.45,92.67,75.33,1.20,74.13
473,100.26,72.84,27.42,299,2380,0.7480,200.00,192.25,91.99,74.80,1.21,73.59
474,101.48,74.05,27.42,304,2380,0.7448,200.00,193.05,91.58,74.48,1.22,73.26
475,102.19,74.78,27.41,307,2379,0.7456,200.00,193.85,91.66,74.56,1.23,73.33
476,102.92,75.51,27.41,310,2379,0.7462,200.00,194.65,91.73,74.62,1.24,73.38
477,103.90,76.49,27.41,314,2379,0.7449,200.00,195.45,91.55,74.49,1.25,73.24
478,105.16,77.71,27.45,319,2382,0.7413,200.00,196.25,91.10,74.13,1.26,72.88
479,106.09,78.68,27.41,323,2379,0.7403,200.00,197.05,90.96,74.03,1.27,72.77
480,107.07,79.66,27.41,327,2379,0.7390,200.00,197.85,90.78,73.90,1.27,72.63
481,108.57,81.12,27.45,333,2382,0.7335,200.00,198.65,90.08,73.35,1.28,72.07
482,109.52,82.10,27.42,337,2380,0.7324,200.00,199.45,89.93,73.24,1.29,71.95
483,110.01,82.58,27.42,339,2380,0.7330,200.00,200.00,89.99,73.30,1.30,71.99
484,111.01,83.56,27.45,343,2382,0.7250,200.00,200.00,88.99,72.50,1.31,71.19
