230,54.94,30.57,24.36,200,72.48999999999999,73.83,73.83,127.43,200
231,55.65,31.29,24.36,200,72.5,73.84999999999999,73.85000000000001,128.15,200
232,55.91,31.53,24.38,200,72.95999999999999,74.34,74.33999999999999,128.86,200
233,56.39,32.01,24.38,200,73.19,74.59,74.59,129.57,200
234,57.58,33.21,24.38,200,72.69,74.11,74.11,130.27,200
235,58.06,33.69,24.38,200,72.90000000000001,74.34999999999999,74.35000000000001,130.97,200
236,58.56,34.17,24.39,200,73.09999999999999,74.56999999999999,74.57000000000001,131.65,200
237,59.75,35.37,24.39,200,72.58,74.06999999999999,74.07000000000001,132.33,200
238,60.49,36.09,24.4,200,72.52,74.03,74.03,133.01,200
239,61.68,37.29,24.39,200,72,73.53,73.53,133.67,200
240,60.99,36.57,24.43,200,73.34,74.90000000000001,74.90000000000001,134.33,200
241,62.16,37.77,24.39,200,72.83,74.41,74.41,134.99,200
242,62.41,38.01,24.4,200,73.23,74.81999999999999,74.81999999999999,135.63,200
243,63.12,38.73,24.39,200,73.16,74.78,74.78,136.27,200
244,63.36,38.97,24.39,200,73.55,75.19,75.19,136.91,200
245,63.38,38.97,24.42,200,74.15000000000001,75.81999999999999,75.81999999999999,137.54,200
246,63.37,38.97,24.4,200,74.79000000000001,76.48,76.48,138.16,200
247,64.12,39.69,24.43,200,74.66,76.37,76.37,138.77,200
248,64.33,39.93,24.4,200,75.05,76.78,76.78,139.38,200
249,65.08,40.65,24.43,200,74.91,76.66,76.66,139.99,200
250,65.05,40.65,24.4,200,75.53,77.31,77.31,140.58,200
251,65.08,40.65,24.43,200,76.09999999999999,77.90000000000001,77.90000000000001,141.17,200
252,66.04000000000001,41.61,24.43,200,75.72,77.54000000000001,77.53999999999999,141.76,200
253,66.75,42.33,24.42,200,75.59,77.43000000000001,77.42999999999999,142.34,200
254,67.23999999999999,42.82,24.43,200,75.67,77.54000000000001,77.53999999999999,142.91,200
255,67.23999999999999,42.82,24.43,200,76.23999999999999,78.13,78.13,143.48,200
256,67.98,43.54,24.44,200,76.06,77.98,77.98,144.04,200
257,68.20999999999999,43.78,24.43,200,76.39,78.33,78.33,144.6,200
258,68.45999999999999,44.02,24.44,200,76.69,78.65000000000001,78.64999999999999,145.15,200
259,68.94,44.5,24.44,200,76.75,78.73999999999999,78.73999999999999,145.7,200
260,68.94,44.5,24.44,200,77.29000000000001,79.3,79.3,146.24,200
261,69.17,44.74,24.43,200,77.59999999999999,79.63,79.63,146.77,200
262,68.95999999999999,44.5,24.45,200,78.34999999999999,80.40000000000001,80.40000000000001,147.3,200
263,70.15000000000001,45.71,24.44,200,77.68000000000001,79.75,79.75,147.83,200
264,70.40000000000001,45.95,24.45,200,77.94,80.04000000000001,80.04000000000001,148.35,200
265,70.87,46.43,24.44,200,77.98999999999999,80.11,80.11,148.86,200
266,71.12,46.67,24.45,200,78.23999999999999,80.39,80.39,149.37,200
267,71.12,46.67,24.45,200,78.75,80.92,80.92,149.87,200
268,71.83,47.39,24.44,200,78.54000000000001,80.73,80.73,150.37,200
269,73.05,48.6,24.45,200,77.81,80.03,80.03,150.86,200
270,73.06999999999999,48.6,24.47,200,78.29000000000001,80.53,80.53,151.35,200
271,73.78,49.32,24.45,200,78.06,80.31999999999999,80.32000000000001,151.84,200
272,74.98,50.53,24.45,200,77.33,79.62,79.62,152.32,200
273,75.72,51.25,24.47,200,77.06999999999999,79.38,79.38,152.79,200
274,76.93000000000001,52.46,24.47,200,76.33,78.66,78.66,153.26,200
275,77.17,52.7,24.47,200,76.55,78.91,78.91,153.73,200
276,78.14,53.67,24.47,200,76.05,78.43000000000001,78.43000000000001,154.19,200
277,77.91,53.43,24.48,200,76.73,79.13,79.13,154.64,200
278,78.66,54.15,24.51,200,76.43000000000001,78.86,78.86,155.09,200
279,78.86,54.4,24.47,200,76.68000000000001,79.12,79.12,155.54,200
280,79.87,55.36,24.51,200,76.11,78.58,78.58000000000001,155.98,200
281,80.09999999999999,55.61,24.49,200,76.31999999999999,78.81999999999999,78.82000000000001,156.42,200
282,81.11,56.57,24.53,200,75.75,78.26000000000001,78.25999999999999,156.85,200
283,81.54000000000001,57.06,24.48,200,75.75,78.28,78.28,157.28,200
284,83.25,58.75,24.49,200,74.45999999999999,77.02,77.02,157.71,200
285,83.98999999999999,59.48,24.51,200,74.14,76.73,76.73,158.13,200
286,84.70999999999999,60.21,24.51,200,73.83,76.44,76.44,158.55,200
287,84.7,60.21,24.49,200,74.26000000000001,76.89,76.89,158.96,200
288,86.41,61.9,24.51,200,72.95999999999999,75.61,75.61,159.37,200
289,86.68000000000001,62.15,24.53,200,73.09,75.77,75.77000000000001,159.77,200
290,87.65000000000001,63.12,24.53,200,72.52,75.22,75.22,160.17,200
291,88.17,63.6,24.57,200,72.40000000000001,75.11,75.11,160.57,200
292,89.08,64.56999999999999,24.51,200,71.88,74.62,74.62,160.96,200
293,89.58,65.06,24.52,200,71.77,74.53,74.53,161.35,200
294,91.03,66.51000000000001,24.52,200,70.7,73.48,73.48,161.73,200
295,91.76000000000001,67.23999999999999,24.52,200,70.34999999999999,73.15000000000001,73.15000000000001,162.11,200
296,91.75,67.23999999999999,24.51,200,70.73999999999999,73.56,73.56,162.49,200
297,94.20999999999999,69.67,24.53,200,68.66,71.5,71.5,162.86,200
298,94.19,69.67,24.52,200,69.04000000000001,71.91,71.91,163.23,200
299,94.45,69.92,24.53,200,69.15000000000001,72.04000000000001,72.04000000000001,163.6,200
300,95.42,70.89,24.53,200,68.54000000000001,71.45,71.45,163.96,200
301,96.64,72.11,24.53,200,67.68000000000001,70.61,70.61,164.32,200
302,97.64,73.08,24.56,200,67.04000000000001,69.98999999999999,69.98999999999999,164.68,200
303,98.37,73.81,24.56,200,66.66,69.63,69.63000000000001,165.03,200
304,99.34999999999999,74.78,24.57,200,66.02,69.01000000000001,69.01000000000001,165.37,200
305,100.55,76,24.55,200,65.17,68.18000000000001,68.17999999999999,165.72,200
306,101.28,76.73,24.55,200,64.78,67.81,67.81,166.06,200
307,101.99,77.45999999999999,24.53,200,64.40000000000001,67.45,67.45,166.4,200
308,103.23,78.68000000000001,24.55,200,63.51,66.56999999999999,66.56999999999999,166.73,200
309,104.22,79.66,24.56,200,62.85,65.93000000000001,65.93000000000001,167.06,200
310,104.95,80.39,24.56,200,62.44,65.55,65.55,167.39,200
311,106.18,81.61,24.57,200,61.54,64.66,64.66,167.72,200
312,107.88,83.31999999999999,24.56,200,60.16,63.3,63.3,168.04,200
313,108.62,84.05,24.57,200,59.73,62.89,62.89,168.36,200
314,109.83,85.27,24.56,200,58.84,62.02,62.02,168.67,200
315,110.1,85.52,24.58,200,58.88,62.08,62.08,168.98,200
316,111.29,86.73999999999999,24.56,200,58,61.21,61.21,169.29,200
317,111.81,87.23,24.58,200,57.79,61.01,61.01,169.6,200
318,114,89.43000000000001,24.57,200,55.9,59.15,59.15000000000001,169.9,200
319,114.49,89.91,24.57,200,55.71,58.97,58.97,170.2,200
320,116.21,91.63,24.58,200,54.28,57.56,57.56,170.49,200
321,117.67,93.09999999999999,24.57,200,53.12,56.41,56.41,170.79,200
322,117.92,93.34,24.58,200,53.15,56.46,56.46,171.08,200
323,118.41,93.83,24.58,200,52.95,56.28,56.27999999999999,171.37,200
324,119.9,95.3,24.6,200,51.76,55.1,55.1,171.65,200
325,120.86,96.28,24.58,200,51.07,54.43,54.43,171.93,200
326,122.63,97.98999999999999,24.64,200,49.58,52.95,52.95,172.21,200
327,123.57,98.97,24.6,200,48.92,52.3,52.3,172.49,200
328,125.3,100.69,24.61,200,47.46,50.86,50.86000000000001,172.76,200
329,125.78,101.18,24.6,200,47.26,50.67,50.67,173.03,200
330,126.28,101.67,24.61,200,47.02,50.45,50.45,173.3,200
331,127.5,102.9,24.6,200,46.07,49.52,49.52,173.57,200
332,129.23,104.62,24.61,200,44.6,48.06,48.06,173.83,200
333,129.98,105.35,24.62,200,44.12,47.59,47.59,174.09,200
334,131.19,106.58,24.61,200,43.16,46.64,46.64,174.35,200
335,131.94,107.32,24.62,200,42.66,46.16,46.16,174.6,200
336,133.16,108.55,24.61,200,41.7,45.21,45.21,174.86,200
337,134.44,109.77,24.66,200,40.67,44.19,44.19,175.11,200
338,135.61,111,24.61,200,39.74,43.28,43.28,175.36,200
339,136.13,111.49,24.64,200,39.47,43.02,43.02,175.6,200
340,137.59,112.97,24.62,200,38.25,41.81,41.81,175.84,200
341,138.6,113.95,24.65,200,37.48,41.05,41.05,176.08,200
342,139.57,114.94,24.64,200,36.75,40.33,40.33,176.32,200
343,141.05,116.41,24.64,200,35.51,39.1,39.1,176.56,200
344,141.55,116.9,24.65,200,35.24,38.84,38.84,176.79,200
345,142.54,117.89,24.65,200,34.48,38.09,38.09,177.02,200
346,143.77,119.12,24.65,200,33.48,37.1,37.1,177.25,200
347,145.23,120.6,24.64,200,32.24,35.88,35.88,177.48,200
348,145.75,121.09,24.66,200,31.95,35.59,35.59,177.7,200
349,147.46,122.81,24.65,200,30.46,34.11,34.11,177.92,200
350,147.47,122.81,24.66,200,30.67,34.33,34.33,178.14,200
351,148.68,124.04,24.64,200,29.68,33.35,33.35,178.36,200
352,150.17,125.52,24.65,200,28.4,32.08,32.08,178.57,200
353,151.4,126.75,24.65,200,27.38,31.07,31.07,178.79,200
354,152.18,127.49,24.69,200,26.82,30.51,30.51,179,200
355,153.15,128.48,24.67,200,26.05,29.75,29.75,179.21,200
356,154.37,129.71,24.66,200,25.04,28.75,28.75,179.42,200
357,155.14,130.45,24.69,200,24.48,28.2,28.2,179.62,200
358,156.61,131.93,24.67,200,23.22,26.94,26.94,179.82,200
359,157.35,132.67,24.67,200,22.68,26.41,26.41,180.02,200
360,157.33,132.67,24.66,200,22.89,26.63,26.63,180.22,200
361,158.59,133.91,24.69,200,21.83,25.57,25.57,180.42,200
362,158.81,134.15,24.66,200,21.8,25.55,25.55,180.61,200
363,160.81,136.13,24.69,200,19.99,23.75,23.75,180.81,200
364,161.8,137.11,24.69,200,19.2,22.96,22.96,181,200
365,163.28,138.59,24.69,200,17.9,21.67,21.67,181.19,200
366,163.57,138.84,24.73,200,17.81,21.58,21.58,181.37,200
367,164.56,139.83,24.73,200,17,20.78,20.78,181.56,200
368,165.28,140.57,24.71,200,16.46,20.24,20.24,181.74,200
369,165.52,140.82,24.7,200,16.41,20.2,20.2,181.92,200
370,167.26,142.55,24.71,200,14.85,18.64,18.64,182.1,200
371,167.49,142.79,24.7,200,14.79,18.59,18.59,182.28,200
372,168.74,144.03,24.71,200,13.72,17.52,17.52,182.46,200
373,169.22,144.52,24.7,200,13.41,17.22,17.22,182.63,200
374,170.96,146.25,24.71,200,11.84,15.65,15.65,182.81,200
375,171.21,146.5,24.71,200,11.77,15.58,15.58,182.98,200
376,172.2,147.49,24.71,200,10.95,14.76,14.76,183.15,200
377,173.2,148.47,24.73,200,10.11,13.93,13.93,183.31,200
378,173.2,148.47,24.73,200,10.28,14.1,14.1,183.48,200
379,174.49,149.71,24.78,200,9.16,12.98,12.98,183.64,200
380,174.94,150.2,24.74,200,8.859999999999999,12.69,12.69,183.81,200
381,175.74,150.95,24.79,200,8.23,12.06,12.06,183.97,200
382,176.41,151.69,24.73,200,7.71,11.55,11.55,184.13,200
383,177.18,152.43,24.75,200,7.11,10.94,10.94,184.29,200
384,177.66,152.92,24.74,200,6.78,10.62,10.62,184.44,200
385,178.66,153.91,24.75,200,5.93,9.77,9.77,184.6,200
386,179.39,154.65,24.74,200,5.36,9.199999999999999,9.199999999999999,184.75,200
387,180.88,156.14,24.74,200,4.03,7.87,7.870000000000001,184.9,200
388,180.88,156.14,24.74,200,4.18,8.02,8.02,185.05,200
389,181.14,156.38,24.75,200,4.06,7.91,7.91,185.2,200
390,182.15,157.37,24.78,200,3.2,7.04,7.04,185.35,200
391,182.87,158.11,24.75,200,2.63,6.47,6.47,185.49,200
392,183.39,158.61,24.78,200,2.25,6.1,6.1,185.64,200
393,184.12,159.35,24.77,200,1.66,5.51,5.510000000000001,185.78,200
394,185.11,160.34,24.77,200,0.82,4.67,4.67,185.92,200
395,185.34,160.59,24.75,200,0.72,4.57,4.569999999999999,186.06,200
396,186.33,161.58,24.75,200,-0.13,3.72,3.72,186.2,200
397,187.32,162.57,24.75,200,-0.98,2.87,2.87,186.34,200
398,187.58,162.81,24.77,200,-1.1,2.74,2.74,186.48,200
399,188.57,163.8,24.77,200,-1.96,1.89,1.89,186.61,200
400,189.06,164.3,24.77,200,-2.32,1.53,1.53,186.74,200
401,189.34,164.55,24.79,200,-2.46,1.39,1.39,186.87,200
402,189.31,164.55,24.77,200,-2.31,1.54,1.54,187.01,200
403,190.81,166.03,24.78,200,-3.67,0.17,0.17,187.13,200
404,190.8,166.03,24.77,200,-3.53,0.31,0.31,187.26,200
405,191.09,166.28,24.82,200,-3.7,0.14,0.14,187.39,200
406,191.55,166.77,24.78,200,-4.04,-0.19,0,187.51,200
407,192.79,168.01,24.78,200,-4.65,-0.8100000000000001,0,188.14,300
408,193.05,168.26,24.79,200,-3.8,0.04,0.04,189.25,300
409,193.54,168.75,24.79,200,-3.69,0.15,0.15,189.85,200
410,194.78,169.99,24.79,200,-4.82,-0.99,0,189.96,200
411,195.04,170.24,24.8,200,-4.49,-0.65,0,190.55,300
412,195.07,170.24,24.83,200,-3.42,0.41,0.41,191.64,300
413,195.78,170.98,24.8,200,-3.56,0.27,0.27,192.22,200
414,196.54,171.72,24.82,200,-4.24,-0.4,0,192.3,200
415,196.52,171.72,24.8,200,-3.65,0.18,0.18,192.87,300
416,197.03,172.21,24.82,200,-3.59,0.24,0.24,193.44,200
417,197.29,172.46,24.83,200,-3.78,0.04,0.04,193.51,200
418,197.77,172.96,24.82,200,-4.2,-0.37,0,193.57,200
419,198.52,173.7,24.82,200,-4.38,-0.5600000000000001,0,194.13,300
420,199.01,174.19,24.82,200,-3.82,0,0,195.19,300
421,199.01,174.19,24.82,200,-3.28,0.55,0.5499999999999999,195.73,200
422,199.75,174.94,24.82,200,-3.98,-0.16,0,195.77,200
423,200.29,175.43,24.86,200,-3.97,-0.15,0,196.31,300
424,200.51,175.68,24.83,200,-3.16,0.66,0.66,197.35,300
425,201,176.17,24.83,200,-3.13,0.6899999999999999,0.6899999999999999,197.87,200
426,201.24,176.42,24.82,200,-3.35,0.47,0.47,197.89,200
427,201.76,176.92,24.84,200,-3.85,-0.03,0,197.91,200
428,202.23,177.41,24.82,200,-4.3,-0.48,0,197.93,200
429,202.98,178.15,24.83,200,-4.53,-0.72,0,198.45,300
430,203.24,178.4,24.84,200,-3.78,0.03,0.03,199.46,300
431,203.26,178.4,24.86,200,-3.29,0.52,0.52,199.96,200
432,203.48,178.65,24.83,200,-3.51,0.3,0.3,199.96,200
433,204.23,179.39,24.84,200,-4.27,-0.46,0,199.97,200
434,204.75,179.89,24.87,200,-4.29,-0.48,0,200.46,300
435,204.98,180.13,24.84,200,-3.52,0.29,0.29,201.45,300
436,205.51,180.63,24.88,200,-3.57,0.23,0.23,201.94,200
437,204.98,180.13,24.84,200,-3.06,0.75,0.75,201.92,200
438,205.22,180.38,24.84,200,-3.33,0.48,0.48,201.9,200
439,205.72,180.88,24.84,200,-3.84,-0.03,0,201.88,200
440,206.21,181.37,24.84,200,-4.35,-0.55,0,201.86,200
441,206.46,181.62,24.84,200,-4.12,-0.32,0,202.34,300
442,206.72,181.87,24.86,200,-3.41,0.39,0.39,203.31,300
443,206.75,181.87,24.88,200,-2.97,0.83,0.83,203.78,200
444,206.97,182.11,24.86,200,-3.23,0.57,0.5700000000000001,203.74,200
445,207.48,182.61,24.87,200,-3.78,0.02,0.02,203.7,200
446,207.96,183.1,24.86,200,-4.29,-0.5,0,203.66,200
447,208.24,183.35,24.9,200,-4.12,-0.32,0,204.13,300
448,208.95,184.09,24.86,200,-3.87,-0.07000000000000001,0,205.08,300
449,208.96,184.09,24.87,200,-3.43,0.36,0.36,205.53,200
450,208.95,184.09,24.86,200,-3.48,0.32,0.32,205.47,200
451,209.2,184.34,24.86,200,-3.78,0.01,0.01,205.42,200
452,209.7,184.83,24.87,200,-4.34,-0.55,0,205.36,200
453,210.45,185.58,24.87,200,-4.64,-0.85,0,205.81,300
454,210.45,185.58,24.87,200,-3.7,0.09,0.09,206.74,300
455,210.94,186.07,24.87,200,-3.77,0.02,0.02,207.17,200
456,210.72,185.82,24.9,200,-3.62,0.17,0.17,207.1,200
457,210.72,185.82,24.9,200,-3.69,0.1,0.1,207.03,200
458,210.71,185.82,24.88,200,-3.74,0.04,0.04,206.96,200
459,210.94,186.07,24.87,200,-4.05,-0.27,0,206.89,200
460,211.2,186.32,24.88,200,-3.88,-0.1,0,207.32,300
461,211.7,186.81,24.88,200,-3.95,-0.17,0,207.75,200
462,212.7,187.8,24.9,200,-4.53,-0.75,0,208.17,300
463,212.44,187.56,24.88,200,-3.36,0.42,0.42,209.08,300
464,212.95,188.05,24.9,200,-3.46,0.32,0.32,209.49,200
465,212.96,188.05,24.91,200,-3.56,0.21,0.21,209.39,200
466,212.95,188.05,24.9,200,-3.65,0.13,0.13,209.3,200
467,212.99,188.05,24.93,200,-3.78,-0,0,209.21,200
468,212.97,188.05,24.92,200,-3.86,-0.08,0,209.12,200
469,213.51,188.55,24.96,200,-4.48,-0.71,0,209.03,200
470,213.47,188.55,24.92,200,-4.03,-0.26,0,209.43,300
471,213.96,189.04,24.92,200,-3.63,0.14,0.14,210.33,300
472,213.95,189.04,24.91,200,-3.22,0.55,0.5499999999999999,210.73,200
473,214.69,189.78,24.91,200,-4.07,-0.3,0,210.62,200
474,214.94,190.03,24.91,200,-3.92,-0.16,0,211.01,300
475,214.94,190.03,24.91,200,-3.04,0.72,0.72,211.9,300
476,214.95,190.03,24.92,200,-2.67,1.09,1.09,212.28,200
477,214.94,190.03,24.91,200,-2.78,0.98,0.98,212.16,200
478,214.95,190.03,24.92,200,-2.92,0.85,0.8500000000000001,212.04,200
479,214.94,190.03,24.91,200,-3.02,0.74,0.74,211.92,200
480,215.69,190.77,24.92,200,-3.9,-0.14,0,211.8,200
481,215.45,190.53,24.92,200,-3.27,0.49,0.49,212.18,300
482,215.47,190.53,24.95,200,-2.92,0.84,0.84,212.55,200
483,215.95,191.02,24.93,200,-3.52,0.23,0.23,212.43,200
484,215.94,191.02,24.92,200,-3.64,0.12,0.12,212.31,200
485,216.68,191.76,24.92,200,-4.5,-0.75,0,212.18,200
486,216.67,191.76,24.91,200,-4.11,-0.36,0,212.56,300
487,216.93,192.01,24.92,200,-3.5,0.25,0.25,213.43,300
488,216.93,192.01,24.92,200,-3.14,0.61,0.61,213.79,200
489,216.94,192.01,24.93,200,-3.29,0.46,0.46,213.66,200
490,216.93,192.01,24.92,200,-3.41,0.34,0.34,213.52,200
491,217.19,192.26,24.93,200,-3.81,-0.06,0,213.39,200
492,217.69,192.75,24.93,200,-4.43,-0.6899999999999999,0,213.25,200
493,217.19,192.26,24.93,200,-3.57,0.17,0.17,213.62,300
494,217.46,192.5,24.96,200,-3.48,0.26,0.26,213.98,200
495,217.95,193,24.95,200,-4.11,-0.36,0,213.84,200
496,217.95,193,24.95,200,-3.75,-0,0,214.2,300
497,218.19,193.25,24.95,200,-3.64,0.1,0.1,214.56,200
498,218.44,193.49,24.95,200,-4.03,-0.29,0,214.41,200
499,218.44,193.49,24.95,200,-3.67,0.06,0.06,214.77,300
500,218.48,193.49,24.99,200,-3.36,0.37,0.37,215.12,200
501,218.95,193.99,24.96,200,-3.98,-0.25,0,214.97,200
502,218.74,193.74,25,200,-3.42,0.31,0.31,215.32,300
503,219.2,194.24,24.96,200,-3.54,0.2,0.2,215.66,200
504,218.95,193.99,24.96,200,-3.44,0.29,0.29,215.5,200
505,218.7,193.74,24.96,200,-3.35,0.38,0.38,215.35,200
506,219.2,194.24,24.96,200,-4,-0.27,0,215.2,200
507,219.22,194.24,24.99,200,-3.68,0.05,0.05,215.54,300
508,219.21,194.24,24.97,200,-3.32,0.41,0.41,215.89,200
509,219.21,194.24,24.97,200,-3.48,0.25,0.25,215.73,200
510,219.7,194.73,24.97,200,-4.13,-0.41,0,215.57,200
511,219.22,194.24,24.99,200,-3.31,0.42,0.42,215.91,300
512,219.95,194.98,24.97,200,-3.7,0.03,0.03,216.25,200
513,220,194.98,25.02,200,-3.91,-0.19,0,216.09,200
514,219.95,194.98,24.97,200,-3.52,0.2,0.2,216.43,300
515,219.98,194.98,25,200,-3.21,0.51,0.51,216.76,200
516,220.46,195.47,24.99,200,-3.86,-0.14,0,216.6,200
517,220.72,195.72,25,200,-3.79,-0.07000000000000001,0,216.93,300
518,220.72,195.72,25,200,-3.46,0.26,0.26,217.26,200
519,220.47,195.47,25,200,-3.39,0.33,0.33,217.09,200
520,220.75,195.72,25.02,200,-3.83,-0.11,0,216.92,200
