94,39.17,15.54,23.62,200,-38.17,-38.17,0
95,38.97,15.3,23.66,200,-31.02,-31.03,0
96,38.97,15.3,23.66,200,-19.16,-19.17,0
97,38.94,15.3,23.64,200,-7.39,-7.4,0
98,39.19,15.54,23.65,200,3.99,3.97,3.97
99,38.48,14.83,23.65,200,11.24,11.22,11.22
100,38.73,15.07,23.66,200,12.48,12.47,12.47
101,38.97,15.3,23.66,200,13.72,13.71,13.71
102,39.19,15.54,23.65,200,14.97,14.96,14.96
103,38.96,15.3,23.65,200,16.65,16.65,16.65
104,39.19,15.54,23.65,200,17.85,17.85,17.85
105,38.98,15.3,23.68,200,19.49,19.49,19.49
106,38.49,14.83,23.66,200,21.38,21.39,21.39
107,38.94,15.3,23.64,200,22.33,22.34,22.34
108,38.72,15.07,23.65,200,23.93,23.94,23.94
109,38.54,14.83,23.72,200,25.47,25.49,25.49
110,38.77,15.07,23.7,200,26.6,26.62,26.62
111,38.98,15.3,23.68,200,27.73,27.75,27.75
112,38.74,15.07,23.68,200,29.29,29.32,29.32
113,39.22,15.54,23.68,200,30.13,30.16,30.16
114,38.98,15.3,23.68,200,31.67,31.7,31.7
115,38.97,15.3,23.66,200,32.97,33.01,33.01
116,38.97,15.3,23.66,200,34.24,34.29,34.29
117,39.23,15.54,23.69,200,35.24,35.29,35.29
118,39.22,15.54,23.68,200,36.5,36.56,36.56
119,39.46,15.78,23.68,200,37.5,37.56,37.56
120,39.69,16.02,23.68,200,38.49,38.56,38.56
121,39.24,15.54,23.7,200,40.15,40.22,40.22
122,39.27,15.54,23.73,200,41.32,41.4,41.4
123,39.24,15.54,23.7,200,42.54,42.62,42.62
124,39.46,15.78,23.68,200,43.5,43.59,43.59
125,39.46,15.78,23.68,200,44.67,44.77,44.77
126,39.48,15.78,23.7,200,45.79,45.9,45.9
127,39.72,16.02,23.7,200,46.7,46.81,46.81
128,39.44,15.78,23.66,200,48.11,48.22,48.22
129,39.47,15.78,23.69,200,49.2,49.32,49.32
130,39.47,15.78,23.69,200,50.31,50.44,50.44
131,39.95,16.26,23.69,200,50.93,51.07,51.07000000000001
